team,odcs.git,CDDL-GPL-2-CP
team,odcs.hudson,CDDL-GPL-2-CP
team,odcs.kit,CDDL-GPL-2-CP
team,odcs.tasks,CDDL-GPL-2-CP
team,odcs.tasks.bridge,CDDL-GPL-2-CP
team,odcs.ui,CDDL-GPL-2-CP
team,odcs.versioning,CDDL-GPL-2-CP
team,oracle.clouddev.server.profile.activity.client.api,CDDL-GPL-2-CP
team,oracle.clouddev.server.profile.activity.client.api, EPL-v10
team,oracle.clouddev.server.profile.activity.client.rest,CDDL-GPL-2-CP
team,oracle.clouddev.server.profile.activity.client.rest, EPL-v10
team,oracle.eclipse.tools.cloud.dev.tasks,CDDL-GPL-2-CP
team,oracle.eclipse.tools.cloud.dev.tasks, Oracle BSD License
team,team.server,CDDL-GPL-2-CP
team,team.server.nb,CDDL-GPL-2-CP
team,versioning.kenai,CDDL-GPL-2-CP
team,versioning.system.cvss,CDDL-GPL-2-CP
stableuc,apisupport.apidocs,CDDL-GPL-2-CP
stableuc,avatar_js.project,CDDL-GPL-2-CP
stableuc,avatar_js.project, GPL-2-CP
stableuc,cloud.oracle,CDDL-GPL-2-CP
stableuc,db.mysql.sakila,CDDL-GPL-2-CP
stableuc,deployment.deviceanywhere,CDDL-GPL-2-CP
stableuc,findbugs,CDDL-GPL-2-CP
stableuc,j2me.cdc.kit,CDDL-GPL-2-CP
stableuc,j2me.cdc.platform,CDDL-GPL-2-CP
stableuc,j2me.cdc.platform.nokias80,CDDL-GPL-2-CP
stableuc,j2me.cdc.platform.ojec,CDDL-GPL-2-CP
stableuc,j2me.cdc.platform.semc,CDDL-GPL-2-CP
stableuc,j2me.cdc.platform.sjmc,CDDL-GPL-2-CP
stableuc,j2me.cdc.platform.sun,CDDL-GPL-2-CP
stableuc,j2me.cdc.project,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.execui,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.execuiimpl,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.nokiaS80,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.ojec,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.savaje,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.semc,CDDL-GPL-2-CP
stableuc,j2me.cdc.project.sjmc,CDDL-GPL-2-CP
stableuc,jconsole,CDDL-GPL-2-CP
stableuc,jmx,CDDL-GPL-2-CP
stableuc,jmx.common,CDDL-GPL-2-CP
stableuc,libs.aguiswinglayout,CDDL-GPL-2-CP
stableuc,libs.findbugs,CDDL-GPL-2-CP
stableuc,libs.findbugs, BSD
stableuc,libs.findbugs, Apache-2.0
stableuc,libs.findbugs, Apache-2.0
stableuc,libs.findbugs, DOM4J-BSD
stableuc,libs.findbugs, LGPL-2.1
stableuc,libs.findbugs, GPL
stableuc,libs.findbugs, BSD
stableuc,libs.findbugs, New BSD
stableuc,libs.oracle.cloud,CDDL-GPL-2-CP
stableuc,libs.oracle.cloud, CDDL-GPL-2-CP
stableuc,libs.ppawtlayout,CDDL-GPL-2-CP
stableuc,loadgenerator,CDDL-GPL-2-CP
stableuc,maven.util,CDDL-GPL-2-CP
stableuc,mobility.antext,CDDL-GPL-2-CP
stableuc,mobility.antext, Apache-2.0
stableuc,mobility.cldcplatform.catalog,CDDL-GPL-2-CP
stableuc,mobility.deployment.ftpscp,CDDL-GPL-2-CP
stableuc,mobility.deployment.nokia,CDDL-GPL-2-CP
stableuc,mobility.deployment.nokia,stableuc,mobility.deployment.nokia,stableuc,mobility.deployment.sonyericsson,CDDL-GPL-2-CP
stableuc,mobility.deployment.webdav,CDDL-GPL-2-CP
stableuc,mobility.deployment.webdav, Apache-2.0
stableuc,mobility.deployment.webdav, Apache-2.0
stableuc,mobility.deployment.webdav, Apache-2.0
stableuc,mobility.deployment.webdav, Apache-JDOM
stableuc,mobility.editor,CDDL-GPL-2-CP
stableuc,mobility.j2meunit,CDDL-GPL-2-CP
stableuc,mobility.j2meunit, Apache-2.0
stableuc,mobility.j2meunit, Apache-2.0
stableuc,mobility.kit,CDDL-GPL-2-CP
stableuc,mobility.plugins.mpowerplayer,CDDL-GPL-2-CP
stableuc,mobility.project,CDDL-GPL-2-CP
stableuc,mobility.project.bridge,CDDL-GPL-2-CP
stableuc,mobility.project.bridge.impl,CDDL-GPL-2-CP
stableuc,mobility.svgcore,CDDL-GPL-2-CP
stableuc,mvd,CDDL-GPL-2-CP
stableuc,o.apache.tools.ant.module.docs,CDDL-GPL-2-CP
stableuc,o.apache.tools.ant.module.docs, Apache-2.0
stableuc,o.n.swing.laf.dark,CDDL-GPL-2-CP
stableuc,profiler.commandrunner,CDDL-GPL-2-CP
stableuc,profiler.loadgen,CDDL-GPL-2-CP
stableuc,svg.perseus,CDDL-GPL-2-CP
stableuc,svg.perseus, Apache-2.0-Vera-Perseus
stableuc,swingapplib,CDDL-GPL-2-CP
stableuc,swingapplib,LGPL-2
stableuc,swingapplib, LGPL-2.1
stableuc,swingapplib, LGPL-2.1
stableuc,vmd.analyzer,CDDL-GPL-2-CP
stableuc,vmd.codegen,CDDL-GPL-2-CP
stableuc,vmd.components.midp,CDDL-GPL-2-CP
stableuc,vmd.components.midp.pda,CDDL-GPL-2-CP
stableuc,vmd.components.midp.wma,CDDL-GPL-2-CP
stableuc,vmd.components.svg,CDDL-GPL-2-CP
stableuc,vmd.componentssupport,CDDL-GPL-2-CP
stableuc,vmd.examples,CDDL-GPL-2-CP
stableuc,vmd.flow,CDDL-GPL-2-CP
stableuc,vmd.game,CDDL-GPL-2-CP
stableuc,vmd.inspector,CDDL-GPL-2-CP
stableuc,vmd.io,CDDL-GPL-2-CP
stableuc,vmd.io.javame,CDDL-GPL-2-CP
stableuc,vmd.kit,CDDL-GPL-2-CP
stableuc,vmd.midp,CDDL-GPL-2-CP
stableuc,vmd.midp.converter,CDDL-GPL-2-CP
stableuc,vmd.midpnb,CDDL-GPL-2-CP
stableuc,vmd.model,CDDL-GPL-2-CP
stableuc,vmd.palette,CDDL-GPL-2-CP
stableuc,vmd.properties,CDDL-GPL-2-CP
stableuc,vmd.screen,CDDL-GPL-2-CP
stableuc,vmd.structure,CDDL-GPL-2-CP
contrib/o.jython,N/A
contrib/o.jython.distro,N/A
python,contrib/o.jython.distro, Jython
contrib/python.console,N/A
python,contrib/python.core,CDDL-GPL-2-CP
python,contrib/python.debugger,CDDL-GPL-2-CP
python,contrib/python.editor,CDDL-GPL-2-CP
python,contrib/python.help,CDDL-GPL-2-CP
python,contrib/python.kit,CDDL-GPL-2-CP
contrib/python.options,N/A
python,contrib/python.platform,CDDL-GPL-2-CP
python,contrib/python.project,CDDL-GPL-2-CP
python,contrib/python.samples,CDDL-GPL-2-CP
python,contrib/python.testrunner,CDDL-GPL-2-CP
profiler,debugger.jpda.heapwalk,CDDL-GPL-2-CP
profiler,lib.profiler,CDDL-GPL-2-CP
profiler,lib.profiler.charts,CDDL-GPL-2-CP
profiler,lib.profiler.common,CDDL-GPL-2-CP
profiler,lib.profiler.ui,CDDL-GPL-2-CP
profiler,maven.profiler,CDDL-GPL-2-CP
profiler,profiler,CDDL-GPL-2-CP
profiler,profiler.api,CDDL-GPL-2-CP
profiler,profiler.attach,CDDL-GPL-2-CP
profiler,profiler.freeform,CDDL-GPL-2-CP
profiler,profiler.heapwalker,CDDL-GPL-2-CP
profiler,profiler.j2se,CDDL-GPL-2-CP
profiler,profiler.kit,CDDL-GPL-2-CP
profiler,profiler.nbimpl,CDDL-GPL-2-CP
profiler,profiler.nbmodule,CDDL-GPL-2-CP
profiler,profiler.options,CDDL-GPL-2-CP
profiler,profiler.oql,CDDL-GPL-2-CP
profiler,profiler.oql.language,CDDL-GPL-2-CP
profiler,profiler.ppoints,CDDL-GPL-2-CP
profiler,profiler.projectsupport,CDDL-GPL-2-CP
profiler,profiler.snaptracer,CDDL-GPL-2-CP
profiler,profiler.utilities,CDDL-GPL-2-CP
platform,api.annotations.common,CDDL-GPL-2-CP
platform,api.htmlui,CDDL-GPL-2-CP
platform,api.intent,CDDL-GPL-2-CP
platform,api.io,CDDL-GPL-2-CP
platform,api.progress,CDDL-GPL-2-CP
platform,api.progress.compat8,CDDL-GPL-2-CP
platform,api.progress.nb,CDDL-GPL-2-CP
platform,api.search,CDDL-GPL-2-CP
platform,api.templates,CDDL-GPL-2-CP
platform,api.visual,CDDL-GPL-2-CP
platform,applemenu,CDDL-GPL-2-CP
platform,autoupdate.cli,CDDL-GPL-2-CP
platform,autoupdate.services,CDDL-GPL-2-CP
platform,autoupdate.ui,CDDL-GPL-2-CP
platform,core.execution,CDDL-GPL-2-CP
platform,core.io.ui,CDDL-GPL-2-CP
platform,core.kit,CDDL-GPL-2-CP
platform,core.multitabs,CDDL-GPL-2-CP
platform,core.multiview,CDDL-GPL-2-CP
platform,core.nativeaccess,CDDL-GPL-2-CP
platform,core.netigso,CDDL-GPL-2-CP
platform,core.network,CDDL-GPL-2-CP
platform,core.network, LGPL-2.1
